CVR,Date,Product Number,Default Channel Grouping,Device Category,Number of Records,Region,Revenue,Sessions,Source,Transactions
0,3/26/2019,0,Organic Search,desktop,1,Arkansas,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,1,Banten,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,1,Bucharest,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,4,California,0,4,google,0
0,3/26/2019,0,Organic Search,desktop,1,Cluj County,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,1,England,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,2,Florida,0,2,google,0
1,3/26/2019,98028,Organic Search,desktop,4,Georgia,44.95999908,4,google,1
0,3/26/2019,0,Organic Search,desktop,1,Georgia,0,1,yahoo,0
0,3/26/2019,0,Organic Search,desktop,1,Guangdong,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,1,Illinois,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,1,Indiana,0,1,bing,0
0,3/26/2019,0,Organic Search,desktop,1,Indiana,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,2,Iowa,0,2,bing,0
1,3/26/2019,26626,Organic Search,desktop,6,Kentucky,39.95000076,6,google,1
0,3/26/2019,0,Organic Search,desktop,1,Maharashtra,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,2,Maryland,0,1,bing,0
0,3/26/2019,0,Organic Search,desktop,1,Massachusetts,0,1,bing,0
0,3/26/2019,0,Organic Search,desktop,3,Michigan,0,3,google,0
0,3/26/2019,0,Organic Search,desktop,1,Minnesota,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,1,Missouri,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,4,New Jersey,0,5,google,0
0,3/26/2019,0,Organic Search,desktop,8,New York,0,6,google,0
0,3/26/2019,0,Organic Search,desktop,1,North Brabant,0,1,google,0
0.5,3/26/2019,25621,Organic Search,desktop,5,North Carolina,49.95000076,8,google,1
0,3/26/2019,0,Organic Search,desktop,2,North Dakota,0,2,bing,0
1,3/26/2019,18432,Organic Search,desktop,3,Ohio,49.95000076,4,google,1
0,3/26/2019,0,Organic Search,desktop,5,Oklahoma,0,6,google,0
0,3/26/2019,0,Organic Search,desktop,3,Ontario,0,2,google,0
0,3/26/2019,0,Organic Search,desktop,3,Pennsylvania,0,2,google,0
0,3/26/2019,0,Organic Search,desktop,1,Quebec,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,1,South Carolina,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,1,Tennessee,0,1,google,0
0,3/26/2019,0,Organic Search,desktop,6,Texas,0,6,google,0
0,3/26/2019,0,Organic Search,mobile,1,Arizona,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,Arkansas,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,Bangkok,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,British Columbia,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,Budapest,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,10,California,0,13,google,0
0,3/26/2019,0,Organic Search,mobile,1,Campania,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,Capital Governorate,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,Colorado,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,Delhi,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,2,District of Columbia,0,2,google,0
0,3/26/2019,0,Organic Search,mobile,2,Federal Territory of Kuala Lumpur,0,2,google,0
1,3/26/2019,98028,Organic Search,mobile,6,Florida,14.94999981,6,google,1
0,3/26/2019,0,Organic Search,mobile,7,Georgia,0,8,google,0
0,3/26/2019,0,Organic Search,mobile,4,Illinois,0,3,google,0
0,3/26/2019,0,Organic Search,mobile,2,Kentucky,0,2,google,0
0,3/26/2019,0,Organic Search,mobile,5,Louisiana,0,4,google,0
0,3/26/2019,0,Organic Search,mobile,3,Massachusetts,0,3,google,0
0,3/26/2019,0,Organic Search,mobile,2,Michigan,0,2,google,0
0,3/26/2019,0,Organic Search,mobile,1,Minnesota,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,Nebraska,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,New Hampshire,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,New Jersey,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,3,New York,0,3,google,0
0,3/26/2019,0,Organic Search,mobile,1,North Carolina,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,Ohio,0,1,bing,0
0,3/26/2019,0,Organic Search,mobile,1,Ohio,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,1,Ontario,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,3,Oregon,0,3,google,0
0,3/26/2019,0,Organic Search,mobile,1,Paphos,0,1,google,0
0,3/26/2019,0,Organic Search,mobile,2,Pennsylvania,0,3,google,0
0,3/26/2019,0,Organic Search,mobile,2,South Carolina,0,3,google,0
0,3/26/2019,0,Organic Search,mobile,1,Tennessee,0,1,google,0
0.5,3/26/2019,98028,Organic Search,mobile,5,Texas,44.95000076,7,google,1
0,3/26/2019,0,Organic Search,mobile,1,Washington,0,1,google,0
0,3/26/2019,0,Organic Search,tablet,2,Florida,0,1,google,0
0,3/26/2019,0,Organic Search,tablet,1,New Hampshire,0,1,google,0
0,3/26/2019,0,Organic Search,tablet,1,New York,0,1,google,0
0,3/26/2019,0,Organic Search,tablet,2,Ohio,0,2,google,0
0,3/26/2019,0,Organic Search,tablet,1,South Carolina,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,3,Arizona,0,3,google,0
0,3/26/2019,0,Paid Search,desktop,5,California,0,5,google,0
0,3/26/2019,0,Paid Search,desktop,1,Colorado,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Florida,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,2,Georgia,0,2,google,0
0,3/26/2019,0,Paid Search,desktop,1,Indiana,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Maryland,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Michigan,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Minnesota,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Missouri,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Montana,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Nebraska,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,2,New Jersey,0,2,google,0
0,3/26/2019,0,Paid Search,desktop,4,New York,0,4,google,0
0,3/26/2019,0,Paid Search,desktop,1,North Carolina,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Ohio,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Oregon,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,South Carolina,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Tennessee,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Texas,0,1,google,0
0,3/26/2019,0,Paid Search,desktop,1,Virginia,0,1,google,0
0,3/26/2019,0,Paid Search,mobile,3,Alabama,0,3,google,0
0,3/26/2019,0,Paid Search,mobile,4,Arizona,0,7,google,0
0,3/26/2019,0,Paid Search,mobile,4,Arkansas,0,5,google,0
0.5,3/26/2019,18432,Paid Search,mobile,21,California,49.95000076,66,google,1
0,3/26/2019,0,Paid Search,mobile,2,Colorado,0,2,google,0
0,3/26/2019,0,Paid Search,mobile,2,Connecticut,0,2,google,0
0,3/26/2019,0,Paid Search,mobile,1,Delaware,0,1,google,0
0,3/26/2019,0,Paid Search,mobile,4,District of Columbia,0,5,google,0
2,3/26/2019,25621,Paid Search,mobile,16,Florida,149.8500023,25,google,3
0,3/26/2019,0,Paid Search,mobile,16,Georgia,0,19,google,0
0,3/26/2019,0,Paid Search,mobile,2,Idaho,0,2,google,0
0,3/26/2019,0,Paid Search,mobile,18,Illinois,0,31,google,0
0,3/26/2019,0,Paid Search,mobile,2,Indiana,0,3,google,0
0,3/26/2019,0,Paid Search,mobile,3,Iowa,0,3,google,0
0,3/26/2019,0,Paid Search,mobile,3,Kansas,0,3,google,0
1,3/26/2019,98028,Paid Search,mobile,6,Kentucky,44.95000076,6,google,1
0,3/26/2019,0,Paid Search,mobile,2,Louisiana,0,2,google,0
0,3/26/2019,0,Paid Search,mobile,1,Maine,0,1,google,0
0,3/26/2019,0,Paid Search,mobile,2,Maryland,0,2,google,0
1,3/26/2019,29744,Paid Search,mobile,6,Massachusetts,57.18999863,7,google,1
0,3/26/2019,0,Paid Search,mobile,5,Michigan,0,6,google,0
0,3/26/2019,0,Paid Search,mobile,7,Minnesota,0,10,google,0
0,3/26/2019,0,Paid Search,mobile,1,Mississippi,0,1,google,0
0,3/26/2019,0,Paid Search,mobile,5,Missouri,0,7,google,0
0,3/26/2019,0,Paid Search,mobile,7,Nebraska,0,7,google,0
0,3/26/2019,0,Paid Search,mobile,6,Nevada,0,7,google,0
1,3/26/2019,98028,Paid Search,mobile,5,New Jersey,14.94999981,7,google,1
0,3/26/2019,0,Paid Search,mobile,1,New Mexico,0,1,google,0
0,3/26/2019,0,Paid Search,mobile,13,New York,0,27,google,0
1,3/26/2019,18432,Paid Search,mobile,13,North Carolina,73.08000183,15,google,1
0,3/26/2019,0,Paid Search,mobile,5,Ohio,0,5,google,0
0,3/26/2019,0,Paid Search,mobile,2,Oklahoma,0,2,google,0
0,3/26/2019,0,Paid Search,mobile,2,Oregon,0,2,google,0
0.5,3/26/2019,98028,Paid Search,mobile,15,Pennsylvania,44.95000076,24,google,1
0,3/26/2019,0,Paid Search,mobile,1,Rhode Island,0,1,google,0
0,3/26/2019,0,Paid Search,mobile,7,South Carolina,0,7,google,0
0,3/26/2019,0,Paid Search,mobile,2,South Dakota,0,2,google,0
0,3/26/2019,0,Paid Search,mobile,10,Tennessee,0,12,google,0
0.5,3/26/2019,25621,Paid Search,mobile,20,Texas,66.94999695,47,google,1
0,3/26/2019,0,Paid Search,mobile,4,Utah,0,4,google,0
0,3/26/2019,0,Paid Search,mobile,10,Virginia,0,14,google,0
0,3/26/2019,0,Paid Search,mobile,4,Washington,0,4,google,0
0,3/26/2019,0,Paid Search,mobile,6,Wisconsin,0,7,google,0
0,3/26/2019,0,Paid Search,tablet,1,Alabama,0,1,google,0
0,3/26/2019,0,Paid Search,tablet,2,California,0,6,google,0
0,3/26/2019,0,Paid Search,tablet,1,Florida,0,1,google,0
0,3/26/2019,0,Paid Search,tablet,1,Georgia,0,1,google,0
0,3/26/2019,0,Paid Search,tablet,1,Illinois,0,1,google,0
0,3/26/2019,0,Paid Search,tablet,1,Louisiana,0,1,google,0
0,3/26/2019,0,Paid Search,tablet,1,Nevada,0,1,google,0
0,3/26/2019,0,Paid Search,tablet,2,New Jersey,0,2,google,0
0,3/26/2019,0,Paid Search,tablet,4,North Carolina,0,4,google,0
1,3/26/2019,18432,Paid Search,tablet,1,Ohio,39.95000076,1,google,1
0,3/26/2019,0,Paid Search,tablet,1,Oklahoma,0,1,google,0
0,3/26/2019,0,Paid Search,tablet,1,Pennsylvania,0,1,google,0
0,3/26/2019,0,Paid Search,tablet,3,Texas,0,4,google,0
0,3/26/2019,0,Referral,desktop,1,California,0,1,outlook.live.com,0
0,3/26/2019,0,Referral,desktop,1,Florida,0,1,r.search.aol.com,0
0,3/26/2019,0,Referral,desktop,1,North Carolina,0,1,accounts.google.com,0
0,3/26/2019,0,Referral,desktop,4,North Carolina,0,4,dashboard.zopim.com,0
0,3/26/2019,0,Referral,desktop,4,North Carolina,0,4,logistimatics.local,0
0,3/26/2019,0,Referral,desktop,2,North Carolina,0,2,zendesk.com,0
0,3/26/2019,0,Referral,desktop,1,Pennsylvania,0,1,searchprivacy.co,0
0,3/26/2019,0,Referral,mobile,2,Georgia,0,2,accounts.google.com,0
0,3/26/2019,0,Referral,mobile,1,Missouri,0,1,accounts.google.com,0
0,3/26/2019,0,Referral,mobile,2,Tennessee,0,1,accounts.google.com,0
0,3/26/2019,0,Referral,mobile,1,Washington,0,1,accounts.google.com,0
0,3/26/2019,0,Social,mobile,1,California,0,1,m.facebook.com,0
0,3/27/2019,0,Direct,desktop,3,California,0,3,(direct),0
0,3/27/2019,0,Direct,desktop,1,Connecticut,0,1,(direct),0
0,3/27/2019,0,Direct,desktop,1,Florida,0,2,(direct),0
0,3/27/2019,0,Direct,desktop,1,Illinois,0,1,(direct),0
0,3/27/2019,0,Direct,desktop,2,Indiana,0,2,(direct),0
0,3/27/2019,0,Direct,desktop,1,Iowa,0,1,(direct),0
0,3/27/2019,0,Direct,desktop,1,Missouri,0,1,(direct),0
0,3/27/2019,0,Direct,desktop,8,New York,0,9,(direct),0
1,3/27/2019,26626,Direct,desktop,7,North Carolina,53.3199997,7,(direct),1
0,3/27/2019,0,Direct,desktop,1,Ohio,0,1,(direct),0
0,3/27/2019,0,Direct,desktop,1,Pennsylvania,0,1,(direct),0
0,3/27/2019,0,Direct,desktop,3,Texas,0,4,(direct),0
0,3/27/2019,0,Direct,desktop,1,Vest-Agder,0,1,(direct),0
0,3/27/2019,0,Direct,desktop,1,Washington,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,5,Alabama,0,4,(direct),0
0,3/27/2019,0,Direct,mobile,1,Arizona,0,2,(direct),0
0,3/27/2019,0,Direct,mobile,12,California,0,20,(direct),0
0,3/27/2019,0,Direct,mobile,1,Colorado,0,1,(direct),0
1,3/27/2019,29744,Direct,mobile,3,Connecticut,26.95000076,3,(direct),1
1,3/27/2019,26626,Direct,mobile,6,District of Columbia,71.5,7,(direct),1
0,3/27/2019,0,Direct,mobile,5,Florida,0,7,(direct),0
1.5,3/27/2019,98028,Direct,mobile,12,Georgia,59.79999828,19,(direct),4
0,3/27/2019,0,Direct,mobile,1,Illinois,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,1,Indiana,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,1,Kentucky,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,1,Maryland,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,2,Massachusetts,0,2,(direct),0
1,3/27/2019,26626,Direct,mobile,3,Michigan,10.06000042,6,(direct),1
0,3/27/2019,0,Direct,mobile,1,Minnesota,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,1,Mississippi,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,3,Missouri,0,3,(direct),0
0,3/27/2019,0,Direct,mobile,5,Nebraska,0,8,(direct),0
0,3/27/2019,0,Direct,mobile,1,New Hampshire,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,6,New Jersey,0,7,(direct),0
0,3/27/2019,0,Direct,mobile,7,New York,0,11,(direct),0
0,3/27/2019,0,Direct,mobile,4,North Carolina,0,5,(direct),0
0,3/27/2019,0,Direct,mobile,2,North Dakota,0,2,(direct),0
0,3/27/2019,0,Direct,mobile,9,Ohio,0,10,(direct),0
0,3/27/2019,0,Direct,mobile,4,Pennsylvania,0,6,(direct),0
0,3/27/2019,0,Direct,mobile,1,Phuket,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,2,South Carolina,0,2,(direct),0
0,3/27/2019,0,Direct,mobile,3,State of Sao Paulo,0,3,(direct),0
0,3/27/2019,0,Direct,mobile,1,Tamil Nadu,0,1,(direct),0
0,3/27/2019,0,Direct,mobile,1,Tennessee,0,1,(direct),0
0.833333333,3/27/2019,18432,Direct,mobile,15,Texas,79.5,26,(direct),2
0,3/27/2019,0,Direct,mobile,3,Washington,0,3,(direct),0
0,3/27/2019,0,Direct,tablet,1,California,0,1,(direct),0
0,3/27/2019,0,Direct,tablet,1,Ohio,0,1,(direct),0
0,3/27/2019,0,Direct,tablet,1,Texas,0,1,(direct),0
0,3/27/2019,0,Direct,tablet,1,Tula Oblast,0,1,(direct),0
0,3/27/2019,0,Organic Search,desktop,1,North Carolina,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Alabama,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Arizona,0,1,bing,0
0,3/27/2019,0,Organic Search,desktop,1,Arizona,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Bangkok,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Bucharest,0,1,google,0
1,3/27/2019,98028,Organic Search,desktop,4,California,49.95000076,4,google,1
0,3/27/2019,0,Organic Search,desktop,1,Central Development Region,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,2,Florida,0,2,google,0
0,3/27/2019,0,Organic Search,desktop,1,Georgia,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,2,Georgia,0,2,yahoo,0
0,3/27/2019,0,Organic Search,desktop,1,Guangdong,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Gyeonggi-do,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Hanoi,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Hauts-de-France,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,3,Illinois,0,3,google,0
0,3/27/2019,0,Organic Search,desktop,1,Indiana,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,4,Iowa,0,4,bing,0
0,3/27/2019,0,Organic Search,desktop,1,Jakarta,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Kansas,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,3,Kentucky,0,3,google,0
0,3/27/2019,0,Organic Search,desktop,1,Massachusetts,0,1,bing,0
0,3/27/2019,0,Organic Search,desktop,3,Michigan,0,5,google,0
0,3/27/2019,0,Organic Search,desktop,1,Minnesota,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,2,Missouri,0,2,google,0
0,3/27/2019,0,Organic Search,desktop,1,New Jersey,0,1,bing,0
0,3/27/2019,0,Organic Search,desktop,7,New York,0,7,google,0
1,3/27/2019,26626,Organic Search,desktop,5,North Carolina,6.380000114,5,google,1
0,3/27/2019,0,Organic Search,desktop,1,North Holland,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,4,Ohio,0,4,google,0
0,3/27/2019,0,Organic Search,desktop,3,Oklahoma,0,4,google,0
0,3/27/2019,0,Organic Search,desktop,3,Ontario,0,5,google,0
0,3/27/2019,0,Organic Search,desktop,1,Panama,0,1,google,0
0.5,3/27/2019,98028,Organic Search,desktop,3,Pennsylvania,14.94999981,4,google,1
0,3/27/2019,0,Organic Search,desktop,2,Saskatchewan,0,2,google,0
0,3/27/2019,0,Organic Search,desktop,1,Seoul,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,State of Minas Gerais,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Stockholm County,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Tamil Nadu,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Telangana,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,3,Tennessee,0,3,google,0
1,3/27/2019,98028,Organic Search,desktop,4,Texas,44.95000076,4,google,1
0,3/27/2019,0,Organic Search,desktop,1,Utah,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Vastra Gotaland County,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,2,Virginia,0,2,google,0
0,3/27/2019,0,Organic Search,desktop,1,Washington,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Western Australia,0,1,google,0
0,3/27/2019,0,Organic Search,desktop,1,Wisconsin,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Alabama,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Alberta,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Arkansas,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Assam,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,2,Bangkok,0,2,google,0
0.5,3/27/2019,18432,Organic Search,mobile,11,California,49.95000076,16,google,1
0,3/27/2019,0,Organic Search,mobile,2,Colorado,0,2,google,0
0,3/27/2019,0,Organic Search,mobile,2,Connecticut,0,2,google,0
0,3/27/2019,0,Organic Search,mobile,1,County Dublin,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,4,District of Columbia,0,4,google,0
1,3/27/2019,25621,Organic Search,mobile,8,Florida,18,10,google,1
0.5,3/27/2019,98028,Organic Search,mobile,3,Georgia,14.94999981,4,google,1
0,3/27/2019,0,Organic Search,mobile,1,Hawaii,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Illinois,0,2,google,0
0,3/27/2019,0,Organic Search,mobile,1,Indiana,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Jakarta,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Maharashtra,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,4,Massachusetts,0,5,google,0
0,3/27/2019,0,Organic Search,mobile,1,Minnesota,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Nairobi County,0,2,google,0
0,3/27/2019,0,Organic Search,mobile,1,Nebraska,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Nevada,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,New Jersey,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,New York,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,3,North Carolina,0,3,google,0
0,3/27/2019,0,Organic Search,mobile,1,North Sulawesi,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,3,Ohio,0,3,bing,0
1,3/27/2019,26626,Organic Search,mobile,1,Ohio,59,1,google,1
0,3/27/2019,0,Organic Search,mobile,1,Ontario,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,3,Oregon,0,3,google,0
0,3/27/2019,0,Organic Search,mobile,2,Pennsylvania,0,2,google,0
0,3/27/2019,0,Organic Search,mobile,1,Quebec,0,1,google,0
0,3/27/2019,0,Organic Search,mobile,1,Tamil Nadu,0,1,google,0
1,3/27/2019,98028,Organic Search,mobile,10,Texas,49.95000076,12,google,1
0,3/27/2019,0,Organic Search,mobile,7,Washington,0,8,google,0
0,3/27/2019,0,Organic Search,tablet,1,Georgia,0,1,google,0
0,3/27/2019,0,Organic Search,tablet,1,New York,0,1,google,0
0,3/27/2019,0,Organic Search,tablet,1,New York,0,1,yahoo,0
0,3/27/2019,0,Organic Search,tablet,1,Ohio,0,1,bing,0
0,3/27/2019,0,Organic Search,tablet,2,Ohio,0,2,google,0
0,3/27/2019,0,Paid Search,desktop,5,California,0,5,google,0
0,3/27/2019,0,Paid Search,desktop,3,Florida,0,3,google,0
0,3/27/2019,0,Paid Search,desktop,2,Georgia,0,2,google,0
0,3/27/2019,0,Paid Search,desktop,1,Indiana,0,1,google,0
0,3/27/2019,0,Paid Search,desktop,2,Kentucky,0,1,google,0
1,3/27/2019,98028,Paid Search,desktop,1,Massachusetts,49.95000076,1,google,1
0,3/27/2019,0,Paid Search,desktop,3,Michigan,0,3,google,0
0,3/27/2019,0,Paid Search,desktop,1,Minnesota,0,1,google,0
0,3/27/2019,0,Paid Search,desktop,1,Mississippi,0,1,google,0
0,3/27/2019,25621,Paid Search,desktop,4,Missouri,66.94999695,3,google,1
0,3/27/2019,0,Paid Search,desktop,3,New Jersey,0,3,google,0
0,3/27/2019,0,Paid Search,desktop,1,New York,0,1,google,0
0,3/27/2019,0,Paid Search,desktop,4,North Carolina,0,3,google,0
0,3/27/2019,0,Paid Search,desktop,1,Ohio,0,1,google,0
0,3/27/2019,0,Paid Search,desktop,1,Oklahoma,0,1,google,0
0,3/27/2019,0,Paid Search,desktop,5,Texas,0,5,google,0
0,3/27/2019,0,Paid Search,desktop,1,Virginia,0,1,google,0
0,3/27/2019,0,Paid Search,desktop,1,Washington,0,1,google,0
0,3/27/2019,0,Paid Search,mobile,2,Alabama,0,7,google,0
0,3/27/2019,0,Paid Search,mobile,1,Alaska,0,1,google,0
0,3/27/2019,0,Paid Search,mobile,8,Arizona,0,13,google,0
0,3/27/2019,0,Paid Search,mobile,1,Arkansas,0,1,google,0
0,3/27/2019,0,Paid Search,mobile,1,Baja California,0,1,google,0
0,3/27/2019,0,Paid Search,mobile,19,California,0,59,google,0
0,3/27/2019,0,Paid Search,mobile,3,Colorado,0,3,google,0
0,3/27/2019,0,Paid Search,mobile,3,Connecticut,0,3,google,0
1,3/27/2019,98028,Paid Search,mobile,5,District of Columbia,49.95000076,7,google,1
2,3/27/2019,25621,Paid Search,mobile,19,Florida,115.0600014,32,google,3
0,3/27/2019,0,Paid Search,mobile,14,Georgia,0,28,google,0
0,3/27/2019,0,Paid Search,mobile,1,Idaho,0,1,google,0
0,3/27/2019,0,Paid Search,mobile,13,Illinois,0,24,google,0
0,3/27/2019,0,Paid Search,mobile,3,Indiana,0,3,google,0
0,3/27/2019,0,Paid Search,mobile,3,Iowa,0,3,google,0
0,3/27/2019,0,Paid Search,mobile,3,Kansas,0,3,google,0
0,3/27/2019,0,Paid Search,mobile,3,Kentucky,0,3,google,0
0,3/27/2019,0,Paid Search,mobile,1,Maine,0,1,google,0
0,3/27/2019,0,Paid Search,mobile,1,Maryland,0,1,google,0
0,3/27/2019,0,Paid Search,mobile,7,Massachusetts,0,8,google,0
1,3/27/2019,25621,Paid Search,mobile,13,Michigan,72.16000366,19,google,1
0,3/27/2019,0,Paid Search,mobile,6,Minnesota,0,6,google,0
0,3/27/2019,0,Paid Search,mobile,1,Mississippi,0,1,google,0
0,3/27/2019,0,Paid Search,mobile,8,Missouri,0,12,google,0
0,3/27/2019,0,Paid Search,mobile,3,Nebraska,0,4,google,0
0,3/27/2019,0,Paid Search,mobile,5,Nevada,0,7,google,0
0,3/27/2019,0,Paid Search,mobile,3,New Hampshire,0,3,google,0
0,3/27/2019,26626,Paid Search,mobile,8,New Jersey,55.63000107,15,google,1
0,3/27/2019,0,Paid Search,mobile,2,New Mexico,0,2,google,0
0,3/27/2019,0,Paid Search,mobile,12,New York,0,25,google,0
0,3/27/2019,0,Paid Search,mobile,10,North Carolina,0,13,google,0
0,3/27/2019,0,Paid Search,mobile,13,Ohio,0,16,google,0
0,3/27/2019,0,Paid Search,mobile,8,Oklahoma,0,10,google,0
0,3/27/2019,0,Paid Search,mobile,1,Ontario,0,1,google,0
0,3/27/2019,0,Paid Search,mobile,3,Oregon,0,2,google,0
1.333333333,3/27/2019,98028,Paid Search,mobile,17,Pennsylvania,99.90000153,30,google,2
